ticker,company_name,sector,industry,country,market_cap,total_esg_score,environment_score,social_score,governance_score,controversy_level,environment_pillar_score,social_pillar_score,governance_pillar_score,carbon_emissions,water_usage,waste_generation,employee_turnover,diversity_score,board_independence,controversy_score,co2_emissions_per_capita,renewable_energy_pct,forest_area_pct,corruption_index,human_development_index
COMP86,Energy Company 86,Technology,Hardware,United States,435880026838561.0,70.70941082696062,70.29795169980018,59.85760725439681,81.97267352668487,2,75.71490821391892,54.97486083582659,64.01241034546987,16969896.728885513,557172.2408801117,661929.6993903399,,72.48199091650608,75.14256722949392,0,15.2,12.6,33.9,67,0.926
COMP87,Financial Services Company 87,Technology,Hardware,Australia,304846714285770.06,70.40789251877304,69.87622687418609,65.05619661977335,76.29125406235966,0,87.6573698576147,72.225662714065,84.26681811263693,2978471.327865565,60217.37356921624,104429.13095710134,20.22200064332781,46.47586875214578,,0,16.8,7.1,16.2,75,0.951
COMP88,Consumer Goods Company 88,Industrials,Manufacturing,China,8415378500939.018,55.355073680956686,54.68209971407145,49.328190310561524,62.054931018237085,0,89.62290926309313,46.131396448899054,82.0671570890543,2025123.3196651915,93597.76360637302,22684.01769121078,,63.394395671942576,90.09185777167318,2,7.4,12.4,23.0,42,0.768
COMP89,Utilities Company 89,Financial Services,Insurance,France,10755718536216.03,67.31416328417363,52.20000089071959,74.41226603030212,75.3302229314992,1,67.59029218800598,59.017367717228424,71.98221203848681,45071381.45284994,78303.55354691957,759138.2279926825,22.56432371958775,72.0462142420114,39.61343387993942,2,4.6,11.7,31.5,69,0.903
COMP90,Materials Company 90,Materials,Other,United States,144765611385834.75,71.29104461480705,68.21996654182301,74.83144750602044,70.82171979657768,0,60.687994918471425,66.81106735869729,75.1545894644125,5299671.010203066,58619.97565928509,83426.62314708013,8.071026722972771,68.51359892250278,,0,15.2,12.6,33.9,67,0.926
COMP91,Healthcare Company 91,Utilities,Electric Utilities,United States,6410174085552.995,65.88155299413386,56.35962703466064,62.17700283099137,79.10802911674956,1,56.573356747998325,58.89663599591902,62.070516621657525,1342273.1360730345,492566.1716358408,46301.451579892215,13.064475365848274,55.02745161473163,76.76745672643946,0,15.2,12.6,33.9,67,0.926
COMP92,Technology Company 92,Utilities,Water Utilities,South Korea,55472681408254.984,62.8545495440616,,56.41407535486015,65.87879775483356,3,83.0288622871178,68.19375244942212,81.43914532669777,2917110.9036123287,92447.20322540928,13926.037964066676,20.445332608961017,42.994453936586396,,1,12.3,2.7,63.9,62,0.925
COMP93,Consumer Goods Company 93,Energy,Renewable Energy,United States,397873061633145.4,46.236344840658354,39.71332611351883,42.416085943417116,56.579622465039115,2,67.62182510590627,47.991420769483064,80.1178173353368,3039781.808573954,133961.3749127895,16508.04537135041,11.724570948530758,65.61261175952394,47.43845946160798,1,15.2,12.6,33.9,67,0.926
COMP94,Financial Services Company 94,Industrials,Aerospace,United States,2515539185546.5703,62.50193066350736,57.09150364357945,57.874942158912305,72.53934618803034,2,68.76214727685166,62.244124727375976,70.2808641885471,2524826.669207757,31628.676839207572,6401.950291946483,22.94624109682669,59.95942081875141,63.89841563130443,1,15.2,12.6,33.9,67,0.926
COMP95,Materials Company 95,Utilities,Gas Utilities,United States,10396090562764.607,54.99536178066392,59.609361312530375,64.88364636088892,40.49307766857245,1,72.02461490908476,61.72040657260692,53.521882283841904,,26710.71676351682,941499.0214243251,20.764781737498787,35.979517868183905,72.38290417927347,0,15.2,12.6,33.9,67,0.926
COMP96,Consumer Goods Company 96,Utilities,Gas Utilities,United States,237657575104057.56,74.70226732521375,57.60984221947953,71.74952351079449,94.74743624536724,4,55.186715564724594,52.186100635819514,53.46150125755942,1768049.99511001,43111.9514715827,21287.02156912387,18.51035700335824,62.129714830013235,59.639109069334495,1,15.2,12.6,33.9,67,0.926
COMP97,Financial Services Company 97,Energy,Utilities,Germany,199481289425404.6,53.081852450020925,48.93594789469197,42.149945692784335,68.15966376258646,1,73.83185545655212,58.72798115762271,61.14320494268474,95150764.96648498,27494.814789848027,8627.328418024681,18.627068103120806,45.25729775391097,61.75936814877534,1,8.5,17.4,32.7,80,0.947
COMP98,Industrials Company 98,Real Estate,Other,Germany,544138861137926.7,58.193490031861295,45.69467134843734,73.81749849358015,55.068300253566385,1,69.33311003681776,69.5002702654355,57.20969242580404,609094.5410081373,70735.99353780615,40625.77644842101,12.756694647614436,63.869155717513244,,3,8.5,17.4,32.7,80,0.947
COMP99,Industrials Company 99,Healthcare,Pharmaceuticals,Japan,666001909699.6721,64.00629672802592,53.86531708350753,75.3384964884207,62.8150766121495,1,67.87534792974824,62.03132737971583,43.607215399703975,208875.28423442456,202747.06461740777,403205.25543057296,12.863548922484261,72.61339943495501,78.00317241900822,0,8.7,7.6,68.5,73,0.925
COMP100,Consumer Goods Company 100,Consumer Goods,Retail,United States,10683770304503.85,66.17313174009725,61.50813501251336,62.64445622510968,74.36680398266874,1,58.05705088499484,66.64909227959052,74.28096551067172,1012919.5709384282,176734.64561877932,112106.21925585983,18.54307659327858,57.70371471521729,62.0486708575397,1,15.2,12.6,33.9,67,0.926
COMP101,Industrials Company 101,Healthcare,Pharmaceuticals,Canada,19403724204472.535,74.95443342396943,71.86232099248254,,69.33231445454582,1,58.6942951252887,60.977308296654975,71.27776811807169,17391013.425565857,274223.44238888944,16874.756593116355,13.526092258205338,66.83529847718573,,2,15.4,18.9,38.7,77,0.936
COMP102,Financial Services Company 102,Healthcare,Medical Devices,United States,34176145279551.207,79.32425044666881,81.3757036805862,79.56825171517718,77.02879594424303,0,58.84534388985007,74.11825035705988,65.4111985145899,1699396.011814644,51623.592615241534,236462.0283890772,24.367797348573113,60.468673632386775,62.6130798339624,2,15.2,12.6,33.9,67,0.926
COMP103,Financial Services Company 103,Consumer Goods,Consumer Electronics,France,2809066556194.122,62.92173436428379,56.12786301102332,62.96741730302852,69.66992277879952,1,64.4097384029108,64.88213777209607,76.00157740994626,20933359.32362547,335719.3513669545,36952.97531263662,,56.077943408105384,74.10535990439875,0,4.6,11.7,31.5,69,0.903
COMP104,Consumer Goods Company 104,Financial Services,Insurance,Canada,4117488904094.834,56.84504120867445,56.060105777843205,63.283698683856294,51.19131916432386,0,60.11010987626727,94.88737513883726,84.01790807242352,371544.368051588,415912.0758525639,10710.684459334203,17.36685228492192,84.20546403267133,80.2863445806519,0,15.4,18.9,38.7,77,0.936
COMP105,Materials Company 105,Consumer Goods,Apparel,United States,143893805339467.5,70.30781592721202,66.07226141493774,77.38187072461886,67.46931564207948,2,59.18645536042196,71.64642667896312,60.78849252861749,12758466.57540836,52849.026368746716,373.02557789264125,7.454982780250329,79.38423391045582,67.61542052647742,3,15.2,12.6,33.9,67,0.926
COMP106,Utilities Company 106,Energy,Renewable Energy,United States,1463097376943992.5,55.846243875266886,57.19567499141341,54.004372646937156,56.33868398745009,1,80.57516891938224,73.34821590009199,68.42747657039746,,27277.01184543455,77112.08095588614,12.755475172990202,66.5137961683031,87.29420090283104,2,15.2,12.6,33.9,67,0.926
COMP107,Real Estate Company 107,Energy,Renewable Energy,United States,25790101808823.816,60.34957068716127,59.21160904647413,43.90008828486583,77.93701473014382,3,59.458470809983226,63.36064746655337,54.2325601076172,,40188.86475982668,9436.303125435019,18.749044161988525,57.09997297244248,90.86837526273726,0,15.2,12.6,33.9,67,0.926
COMP108,Materials Company 108,Industrials,Transportation,United Kingdom,283001556372596.56,64.70304402810717,60.54411127980833,53.019396395826334,80.54562440868685,2,58.47632229864781,55.362930814610614,67.42831291702332,6729124.870939196,341686.65107641683,14993.452499787421,7.47440893241972,31.123076070935177,76.21486761250095,1,5.4,13.8,13.1,77,0.932
COMP109,Energy Company 109,Real Estate,Other,India,4800518724372.506,67.60901467320764,57.60243154668549,75.60700647601575,69.61760599692168,0,64.12136223449932,85.51957913730178,71.52171308142628,,654610.720632874,15188.513084595797,17.67624078628708,71.99931446784426,52.86288296892181,1,1.9,9.8,24.1,40,0.645
COMP110,Financial Services Company 110,Healthcare,Biotechnology,United States,32596965627553.066,75.80096923828124,63.18414718026187,82.06429422824705,,2,66.85804201567666,65.38740602710158,77.42591348552375,3719200.4416829427,248618.68997729517,304701.64378875465,27.131202111209127,41.468552893958076,68.65729127002324,1,15.2,12.6,33.9,67,0.926
COMP111,Energy Company 111,Materials,Other,Japan,66095702914679.0,58.51398126224297,,54.86492811561724,,1,77.88455779515614,78.94017752633039,78.79243988485626,,108332.77495477787,45066.09248518947,,41.86487754945914,58.092224210401085,3,8.7,7.6,68.5,73,0.925
COMP112,Materials Company 112,Healthcare,Medical Devices,United Kingdom,30652824796325.24,72.24900976527523,68.10017491463829,,60.54916122356458,1,51.71215386633702,47.12393973886085,91.50670767373488,916635.2153831444,,,14.684770884446992,71.3163755182896,73.17142649971886,0,5.4,13.8,13.1,77,0.932
COMP113,Real Estate Company 113,Real Estate,Other,Japan,25280464781747.18,66.0204835267368,65.6975193480262,,71.19893673110222,0,41.38231455121253,64.38408228973316,68.69710478781201,2903222.6001009266,190797.399584864,21107.169060946504,10.380202611363519,80.52150287441152,78.62834678351952,0,8.7,7.6,68.5,73,0.925
COMP114,Real Estate Company 114,Technology,Software,United States,56568294082581.266,75.70714242968248,81.73194323988271,71.884169130682,73.50531491848272,2,77.83634912853624,60.1262742189696,59.44648329252992,1039279.1077580532,19007.628859649445,15043.571375223379,7.935638056507315,48.519185708887505,75.36284083922655,3,15.2,12.6,33.9,67,0.926
COMP115,Technology Company 115,Technology,IT Services,Japan,91018854939429.22,72.87374950554285,68.87557211598055,66.9500709100744,82.79560549057364,0,60.21524696376934,72.29230782772643,68.76426646713138,1319165.7196485195,90189.5899117787,,26.397632537852097,51.02686624955803,71.97095572376607,1,8.7,7.6,68.5,73,0.925
COMP116,Real Estate Company 116,Real Estate,Other,Germany,85997989072903.38,64.09719379530839,66.60887869355096,54.98702507607682,70.69567761629736,2,92.07678985508784,57.93887406047553,35.07564920173958,1551488.58932032,98190.10588324383,66826.14226002146,16.693307547562835,85.15937618236558,74.58122662476163,2,8.5,17.4,32.7,80,0.947
COMP117,Utilities Company 117,Materials,Other,United States,85525832296449.64,58.61894093160682,57.032611910801585,48.71562160894522,70.10858927507364,1,65.14210177068392,66.88960576839118,69.07050162889381,44828269.265807934,76875.33971849685,7859.463072556304,22.56913996535419,92.44389572738274,62.06269339301948,2,15.2,12.6,33.9,67,0.926
COMP118,Real Estate Company 118,Energy,Renewable Energy,United Kingdom,32352460672285.58,49.853103140249,52.84951062257951,41.70718132024959,55.00261747791788,0,37.465299996392304,39.88534650563546,63.898516787405526,16170552.18994123,23154.266856765487,,15.246309454641326,49.16075246747847,68.45647390361225,1,5.4,13.8,13.1,77,0.932
COMP119,Materials Company 119,Utilities,Renewable Utilities,United States,113759944619637.62,63.607353289178114,52.707920250585026,,,5,51.90371198351876,72.7153451623591,63.634507343708904,8085927.623843227,257611.96272781314,17861.379577037696,17.16278512245126,67.02124083780795,79.10743797467975,0,15.2,12.6,33.9,67,0.926
COMP120,Technology Company 120,Consumer Goods,Retail,China,13967074841629.186,63.50424582294509,,59.911097791310866,,1,51.848322628027006,46.1595388343202,46.36200027162082,,56765.329446244185,58279.25104065916,,20.0,72.9937953714044,2,7.4,12.4,23.0,42,0.768
COMP121,Materials Company 121,Financial Services,Investment Banking,Japan,188347132673162.72,67.28989932271526,63.74889189227765,58.411819065144186,79.70898701072396,1,70.02668909591256,49.99921010887584,68.63218047819096,4521806.324331171,605212.7523951854,107201.08250858069,10.447325927702186,58.01093200592002,50.587322709682425,2,8.7,7.6,68.5,73,0.925
COMP122,Materials Company 122,Utilities,Gas Utilities,United States,134257549076774.6,64.70817414451999,43.797530455123606,69.6930859832105,80.63390599522583,1,49.01805161170815,70.07301729957977,66.6476508493705,36207166.45384759,32477.901940700554,633.7147352706684,11.346659739491756,54.825062166028985,41.5755510781386,1,15.2,12.6,33.9,67,0.926
COMP123,Healthcare Company 123,Utilities,Electric Utilities,United States,5391640123062.708,72.15187976749804,65.12760486666717,68.00810883516537,83.31992560066159,0,54.461741675010195,70.32102983523943,85.03754543026687,46646086.07004863,24465.670234036963,35339.66895522389,9.092470335230804,40.851005441078755,,2,15.2,12.6,33.9,67,0.926
COMP124,Technology Company 124,Utilities,Electric Utilities,United States,93963309817674.31,70.744477218391,66.89579068215579,73.01919503703007,72.31844593598714,1,68.43533067239167,65.15897473838704,66.41765536040391,5585060.763706507,176657.4514707323,60751.9333922186,10.335407988776485,67.46337944913677,61.17369109144457,3,15.2,12.6,33.9,67,0.926
COMP125,Materials Company 125,Industrials,Aerospace,United States,3920176304104.6357,64.39727832058333,71.36788283064038,56.393084032135015,65.43086809897456,1,63.89294636103104,67.92802455624688,83.43518753832696,2961683.0094871274,,8241.90168879593,7.700372689074092,64.13115152367462,73.08079496250406,1,15.2,12.6,33.9,67,0.926
COMP126,Healthcare Company 126,Materials,Other,France,155243067646622.5,66.16253526607383,67.44699609549795,65.34440872737244,65.6962009753511,2,66.82669739619668,47.295003934838086,72.00814017111446,486418.6158970363,47050.597168315304,35643.68356235387,6.306728667423426,65.06502909562325,68.4526019473864,0,4.6,11.7,31.5,69,0.903
COMP127,Healthcare Company 127,Real Estate,Other,United States,19581378003763.426,61.187960095998335,58.2325462004831,64.52899387069114,60.80234021682075,3,64.63254185093798,83.06493661108853,59.94069018204618,3768384.4182425686,47196.093473186775,25522.28966778686,19.819575073710475,52.986965377703385,72.13697210032129,1,15.2,12.6,33.9,67,0.926
COMP128,Technology Company 128,Industrials,Construction,Canada,2981582311229.692,64.36764782789844,,49.55283933802807,,3,86.3215693677928,51.021531855049034,62.24614961531132,1089575.4702599135,56981.12880047121,74633.49476074324,9.711623889837266,63.05844932125696,62.4612284256513,3,15.4,18.9,38.7,77,0.936
COMP129,Energy Company 129,Materials,Other,United Kingdom,1719437513035.781,73.64751199610679,,,77.91967140544708,2,63.71983451848566,43.24221459272552,74.48273491306456,1444889.8916781268,74165.93417886754,193035.55099939706,16.771329569197622,60.913980925663914,59.79542578741672,2,5.4,13.8,13.1,77,0.932
COMP130,Utilities Company 130,Consumer Goods,Consumer Electronics,Germany,17053284438620.75,70.49808196564383,64.06935813316694,67.25123824960694,80.17364951415763,0,45.58015777953776,59.664025354313985,62.19074225684025,900145.963705027,354571.94127181056,3129.4997246016505,11.287830611876469,66.97077129406073,37.97411345620388,2,8.5,17.4,32.7,80,0.947
COMP131,Real Estate Company 131,Technology,IT Services,United States,2977208081762.5693,65.47443045409307,,62.351821028735046,70.91223412881779,1,56.936299678253725,39.29683037778713,89.7449365981749,636359.026702777,16453.608186454374,,16.534687263138498,76.77805984928243,95.0,1,15.2,12.6,33.9,67,0.926
COMP132,Utilities Company 132,Financial Services,Banking,United Kingdom,2810941107682.543,70.00504775122212,74.60109856870329,59.50672632661345,75.90731835834961,1,78.33587266313127,69.87740105363868,53.75066404321211,2628681.143471069,123982.25178950529,68089.03842072024,12.709270402746952,70.85587150634876,64.56654644005192,3,5.4,13.8,13.1,77,0.932
COMP133,Real Estate Company 133,Utilities,Electric Utilities,France,63472826187379.08,71.08325727143425,63.19664859796479,68.04123669174601,82.01188652459197,0,51.5720854477465,51.85328942352667,76.49072009014037,1546328.7612124677,60998.16229218585,67914.96631320976,5.39946032795298,50.2604144193834,73.593894091413,1,4.6,11.7,31.5,69,0.903
COMP134,Materials Company 134,Energy,Renewable Energy,United States,18438106697963.91,49.36121212872926,39.490206747805814,54.49098876944318,54.10244086893878,4,55.42961850156151,54.986454810319415,68.18053267826853,7213897.050070289,29477.35686216753,41615.801449136634,24.598630568142973,78.78818777887227,82.4459839580743,0,15.2,12.6,33.9,67,0.926
