ticker,environment_pillar_score,social_pillar_score,governance_pillar_score,carbon_emissions,water_usage,waste_generation,employee_turnover,diversity_score,board_independence,controversy_score
COMP176,77.37771852491646,52.541322217170126,72.32327039290796,9741758.701484568,124050.74480804805,132821.59820324145,11.950203413235467,80.65412135184668,83.5834067228077,1
COMP177,61.99563860030738,82.63784849177141,76.74948141630111,84510121.42758694,33741.144074894364,17630.55348167428,11.509988633155418,69.30581611894526,73.17204305183759,0
COMP178,86.39454726456603,62.30776875870694,86.87113888097326,405458.0946301348,30837.240240310934,15886.94601515313,22.577209176384557,82.87000926045951,71.8919811553275,0
COMP179,59.10669114214232,55.817238643420986,63.676273506425055,6672529.051821836,88966.90921670386,43038.075600903685,10.396010229471381,60.585277506150476,66.90849931915177,1
COMP180,53.98250658123454,74.52496330598343,75.24426360645765,8795922.655556617,66669.17296259706,34712.01881615535,18.417289632579312,37.28189590951018,36.66875884974723,1
COMP181,84.9950839255136,51.21192024937832,71.14883185846564,411446.6180286212,364756.10862191604,13618.429338671573,23.422148815615408,87.43090621572092,46.21173689265675,1
COMP182,82.86673210473651,70.55512715338647,83.26829980544511,17550610.369443446,262629.52520110924,14087.114015550676,17.75225573026583,48.29574487793011,72.54943944490518,2
COMP183,63.76711124877327,55.63661916266554,49.083981995353966,26633191.874609217,12178.038362132991,7396.206505756308,7.839160553097169,55.9034157137596,80.80393385469847,1
COMP184,69.68055770812714,47.25505184792581,60.23983920021616,780057.9824113823,179628.32479429612,18410.44061081834,17.021520089500452,95.0,47.27745099804034,4
COMP185,73.26145109671924,36.59703713068334,74.22987195205567,3529910.7671666536,26256.366010387075,50525.478597275054,12.007314524159254,81.26720823755107,56.56767459048795,0
COMP186,51.354984300050035,35.49970899871966,80.67742090197984,2397511.2447533333,75365.54221547504,20674.21409306151,17.600961636381484,60.41571111403654,66.73165078730227,2
COMP187,81.44513288064968,64.0294222465949,63.56185380031842,2257696.960997539,129523.81449473856,3602.980819378149,5.7871628540233395,58.30980385371332,87.97026518254377,4
COMP188,40.86288327186709,65.53041536895257,47.31051386184299,2626429.9403697946,316786.9925869663,179037.55829308767,10.549746692702945,56.78102119341215,69.08837631459572,1
COMP189,78.33101003066893,52.68760069346526,67.78602698472987,11689271.11398458,28390.119300841336,28721.975757993674,12.54787880055998,42.62723867206567,95.0,0
COMP190,48.82161533626114,64.96698563173067,67.01820263426215,4948653.0028177155,79839.43760153631,62015.0588066568,12.108260034572933,81.10540390672382,76.06759692463007,1
COMP191,76.20106146358464,52.71004056409677,76.02329439349916,13127601.284208763,53903.39575668824,19198.338799893878,8.405565536171473,36.37545681159864,69.92373293171282,3
COMP192,45.621140875629976,69.4944003252132,78.0599333188449,632236.6976229486,81391.87769237492,35626.16193835009,22.277730891444868,71.26983568963756,72.31655670288866,2
COMP193,52.840091094637856,73.00949454756154,86.48645043527418,1628528.2015722638,53920.94303438462,66291.17284865984,18.077406891586325,46.09796534962115,81.57961065761376,4
COMP194,52.05080599438038,67.71772888333919,73.57945899492317,8474140.088156609,191870.45302093736,42590.88418667718,20.4290380291021,85.73085564734951,95.0,1
COMP195,55.7088756674585,54.520729465409694,66.64434791933736,4748538.443380244,133132.87790574017,375536.8338169852,24.92449278698933,83.92208978408993,80.08768220955785,1
COMP196,78.34315522125377,37.07024701908713,65.84798298695628,4336542.63935144,75257.57753205663,9078.640181776787,9.262704522231248,72.9543467226669,66.24982714671685,2
COMP197,70.51242621186253,46.03987624533946,77.48142648919682,25037501.738636386,231749.04380822368,151316.4811780813,12.608975626280372,68.41765344488464,83.74251478344323,0
COMP198,41.772315725200855,66.52852574897932,61.049265272994056,10259413.308799168,139997.05977115134,12663.514236805333,24.248847345713735,53.81169193181385,78.97086560240136,2
COMP199,68.12407256889664,47.7696732649373,66.34503717162119,7348875.970378278,210451.33091895058,52407.92254125477,14.089207602136666,20.0,58.19314780977957,2
COMP200,54.46505428449843,85.22615220955053,76.2227914640439,1066955.2833213238,11522.95878408826,11327.724841143205,10.637011221557032,78.94759777990895,67.6523412874357,2
COMP201,44.05418194865739,53.90748469056578,69.87866107259215,762891.0376866442,920173.3022216886,144436.41310789302,15.515859932640076,48.95437036891161,76.98808534248981,1
COMP202,61.43825790780588,58.73227932783866,59.9373684443585,4928544.350343304,755944.7519552261,29062.000534396248,15.301309282612102,45.3115545761617,62.0094643845368,1
COMP203,83.45573228428083,79.85981730409924,70.03556731072227,1054977.7436636966,250687.1109484003,131263.303354948,18.951356691535736,74.60560493428744,74.38505221969838,1
COMP204,86.05657255848406,89.78948078565008,47.78824899463657,244396.92479644943,94666.25967256626,167689.5847448532,5.234284737233487,82.15931751070761,49.604750411225695,3
COMP205,71.90584784492921,49.99276355053868,50.28311738184938,8105694.114676153,52751.17894064414,42681.43378541503,20.209255213101756,45.207353291370744,57.265897101604416,3
COMP206,89.02819188204606,67.10531170316133,54.03447825910704,301845.171082603,67358.77038376906,68352.77853228989,4.496116785808029,73.16103914173145,67.43998767261756,0
COMP207,67.49615128694731,70.39896446268628,70.15959842503138,10875995.292586865,100523.23130305653,73643.13224235411,15.049600693545262,93.07739294791827,72.37591399245753,0
COMP208,75.73030040569931,83.92356648419461,79.69508947018768,285229.9290347697,142003.20660239368,53581.902027474825,13.405131171223779,47.288540726641614,72.89359292307965,0
COMP209,91.13205225654923,49.85208402668806,62.41868581671273,2040279.8029448392,166889.75654897676,194653.52356181387,6.887822782887811,43.24667325298765,60.144589274522644,0
COMP210,90.12170659415784,61.02407391970278,70.38645752037846,10623185.354905762,180199.73518863923,85758.18275264218,4.544385325887646,38.12688930961002,76.79355634066418,3
COMP211,70.79804637548426,48.329178270670695,55.80761311076164,4443398.684189952,189186.44723033925,357789.2232205532,6.782145890440573,70.07113389303076,74.80748279623838,3
COMP212,79.0607730324117,62.34529785745579,63.73932890898727,15376323.119225064,23501.041063226792,58576.922878969526,21.52553765393964,67.93401223412361,86.0185845640528,0
COMP213,62.604589453604746,85.9160298117426,73.3492398542911,17873865.10866358,98582.6513664745,161552.45481747048,16.3304469778227,68.52513097814969,57.87686826096888,3
COMP214,79.28147593933646,73.50356091007458,76.65201232184626,1824379.9608142076,205307.1260992958,37469.04687379333,11.008358958478832,45.93494369159176,56.22151309549609,0
COMP215,51.880299780156655,74.57225053504416,56.473748745354676,7104923.856525281,99631.23139224153,54427.27960453905,21.98336151415622,38.91488741471231,78.49654098036451,2
COMP216,54.75352591067333,56.07273260253046,65.17646912699881,2213630.5550377388,309701.99623493326,32903.61934331919,21.8922376770481,72.36652837666391,59.14248388668819,2
COMP217,58.93962566201591,74.15906643477044,68.08616292008504,716268.2919985064,183210.43637960724,67963.38846621678,12.450029624579066,58.808409321744016,64.25913766511856,0
COMP218,69.76897806570649,50.3922672340471,87.66152329320111,724525.7621588231,152898.35114853038,242961.37035412816,16.796976023358724,45.912884237031,62.85715886978331,3
COMP219,65.70934140018797,66.37091377462492,79.67093427553371,17357014.84247549,50287.167009662,43079.44476568274,9.52342191553436,80.02392699545513,50.6559395189677,2
COMP220,66.5932205760181,63.44261154447652,84.08641840699573,4106900.075411344,27658.99435757164,23886.042322138383,16.104296592587374,76.42669350120755,75.19658031739722,2
COMP221,47.44862018185312,49.40117942625676,47.35315155532764,16196324.574436389,151547.44441545117,53451.57786483894,13.697932142234379,84.28219708551431,62.66531986795031,0
COMP222,61.02888700658406,84.87445019746875,77.03227479635675,314064.73600256897,526999.8491131958,34928.09948690524,22.022329851397025,55.7216714393638,52.339487127654394,2
COMP223,58.335582889553464,59.86135903839743,64.77364639273537,3693717.5271247933,300360.64196824015,130574.71344303146,15.205437153106011,78.23307903328048,62.52457770756486,3
COMP224,83.32430903078927,45.578972272873216,70.84081247610558,778687.0130815798,161324.82844372935,290454.83081028477,12.154991446378155,65.39226901372895,74.04833442802348,0
COMP225,77.73637766992391,66.86006443154034,64.764683216935,12644662.554201623,119791.85924723084,87041.0498038968,13.781934187227236,49.51908448927628,93.71185241086073,1
COMP226,42.985891571920135,61.007518500541835,71.22588219824816,148741503.78419545,752398.9812478251,36720.501099334506,10.87013394165955,39.64294106441022,75.02724620686942,0
COMP227,67.77296085349582,70.39180729979782,46.938299545984286,46237048.817529954,32097.5516201728,58141.513978995514,21.8505397410617,81.90878430888246,79.52336334169071,1
COMP228,56.349782038789364,60.15303000905132,57.41076094102568,957220.3320966902,22576.791362540087,143443.85351187224,12.853105410443037,81.61065872533011,52.52027239940007,2
COMP229,69.8019208266414,76.34506814752889,70.80020663368744,644896.8405175898,312191.60825777904,6388.528491349512,16.312880565977586,34.82056333994148,51.719048044839,0
COMP230,52.31863621924634,85.71124445859525,56.251604955011395,1830851.3634706577,40698.78632309476,428031.96655267954,8.849740523814349,57.39323738583569,64.26389288434373,1
COMP231,63.05884929862614,69.64033149280752,89.7884095596579,825430.4743706076,99364.98168707827,195309.9093699485,14.341719844218158,45.2802580846744,58.24547936565377,0
COMP232,49.14784052455923,71.80707029904495,68.0035723717922,3199539.4693845115,24898.160176424615,93085.98289350992,18.84895884824861,60.00537580675143,75.71375589601563,1
COMP233,45.27412383975309,56.52773709169231,84.35098856736624,30992434.554603968,31150.586484859774,8917.387021994127,17.239594886664165,58.88988243162662,72.57076746085684,0
COMP234,78.03017614846193,42.400026775925966,70.19054507230494,5807031.5476476615,83319.26125997117,47047.82204676523,18.26816394268674,33.62415273804585,76.86320680668132,0
COMP235,68.64608990857502,52.18981630893723,64.61139457308192,83216.7511025496,57311.14077869553,173270.4571373074,15.074041440520316,40.694733003565815,73.28675309816347,2
COMP236,86.51670503955569,77.82045917942423,64.8864181076823,14650160.190067329,196584.12555061546,8477.91773358784,15.162538348418863,68.57398668087559,80.77387043636047,1
COMP237,49.26285683160918,56.386880253018184,67.14920674248135,159954.32809292263,116250.30600201819,120538.46874856875,13.688591599228639,71.45000474403503,72.04025144111404,0
COMP238,77.60613997117346,66.9234289767844,71.67460729991458,10073236.294531265,285245.0702124232,64239.46461765962,13.393226169347162,67.99576824460591,62.14650040234332,4
COMP239,73.33075185459413,57.988875471544944,58.69295703863028,17019883.186750177,26820.1893807244,23751.766549608365,8.746900827593068,46.913578578169485,64.40733410726635,2
COMP240,56.87418702685176,53.64611343938427,78.19374195950985,35546610.10684003,19832.20000826162,95097.49755651363,12.257210142394968,51.91604419173365,72.91015918497695,0
COMP241,56.06372511257162,62.43145146191782,66.8185348044739,447520.6885704881,114178.13185418952,10484.259151316424,9.475791949747922,49.687059137825244,63.45161975858161,1
COMP242,63.98023120698708,73.28382086143247,72.11959442018905,7860601.888759622,25351.014187854576,70275.3152967302,18.207029720642144,54.92594893536948,66.68697872362885,2
COMP243,74.18152387851748,58.43207783288001,65.88822287625781,11479228.797536904,216329.85637698325,18748.78996941342,6.481690342142555,41.0333255250963,52.34547565672869,1
COMP244,43.29325841936187,35.99388088812842,51.49152925616933,331688.4963730352,248973.5974559002,44931.93039687853,9.172527341837515,47.317649785438434,51.10637702738398,0
COMP245,81.7394323707986,43.235149118715,48.30611757794442,432901.43808382633,8095.687774413937,16340.001912543357,17.083357216471867,64.18414090179293,55.58639352650481,0
COMP246,59.031581067319436,69.94868350660666,62.939665397937546,398352.48693847394,132690.3682446996,183759.35913974515,18.7961278478234,35.99533043362365,77.61934276900654,2
COMP247,62.80187420082613,61.71296236383016,70.03420640101744,1746454.2246840536,33994.86267613943,46635.10077302773,20.32726270172445,64.05475527788113,85.08580902452204,1
COMP248,61.294601178890204,58.38271939553183,61.85859469723639,4310637.3673656015,314045.2175212786,550996.7566767273,8.279936429944478,47.16766899603617,81.24785555343092,0
COMP249,56.53759053379886,54.13023970216774,68.83921990362707,4863898.2840723945,122212.88728232532,66990.58647117388,18.710598320460527,42.41067819103739,62.93948313178329,0
COMP250,49.78401031878054,48.871744198034484,70.28415161643069,905856.3463270464,76850.57246335266,35656.59561152409,13.47011378324854,80.93516838931801,70.64822878600614,2
COMP251,73.50176063518019,52.14669073610176,73.06283491635787,206345.5812534166,292491.5319851653,539869.002959001,18.168010608290185,48.94792515894518,48.03177150746735,1
COMP252,51.98835714960132,38.98034759596891,57.338802303769214,1334724.6271178927,27270.673697882747,4340.634995574129,26.225342610383997,33.672186351087106,77.58651540934406,2
COMP253,62.34597270484606,66.07222809434505,61.09565782092142,13939160.743856609,17598.59919164378,109507.69000665373,21.126356344239063,61.6150328372396,95.0,3
COMP254,71.97590550223688,65.89341534970151,63.67308778004309,15491018.813532779,10720.119309383615,26756.301074331503,14.614259869358659,68.68949801048498,86.71605177237427,0
COMP255,72.43269835147619,51.48816923490854,56.33928966848192,8415499.558592374,15744.599749764468,317100.4180658144,21.679185900449127,66.59082934808823,77.7715759481712,3
COMP256,91.0309820569556,52.14127647206607,68.29216538357075,1848769.6369425473,121667.43935041522,280251.9879988628,12.359916000372639,49.78622557228641,88.59860946960855,0
COMP257,63.8030502678843,52.059015359800526,54.82501198428501,419121.0223785017,324368.0123178839,40519.95698896299,18.40386605343192,52.01542801783963,73.5351236517452,0
COMP258,65.24261142973852,47.77776585356179,63.83745718649053,3964047.6570434263,255664.48074411502,13826.869244928032,12.827243511243166,49.000921600764904,73.17320486377376,0
